Make Code,Model Code,Description
0261,900326,Brigade.
0261,900327,Engine
0261,900328,Fighting Land Rover
0261,900329,Fighting Truck
0262,900330,Dumper
0263,900331,Flasher
0265,900332,Semi Trailer
0265,900333,Trailer
0264,900334,Trailer
0266,900335,Dumper
0266,900336,Rock Dumper
0269,900337,Steakbody Lorry.
0277,900338,Forguson Forklift.
0272,900339,Jeep
0273,900340,Liner-Water Tanker
0274,900341,Low Bed Trailer.
0275,900342,Tank Trailer
0275,900343,Tanker
0276,900344,Lancia
0277,900345,Tractor
0278,900346,Fl230i Wheel Loader.
0278,900347,Shovel
0279,900348,Fusso Pick Up
0280,900349,Side Boom
0281,900350,Crane
0281,900351,Self Propelled Crane
0354,900352,Galloper 4WD
0285,900353,Motor Cycle
0286,900354,Shovel & Excavator
0288,900355,Excavatior
0289,900356,Tipper
0289,900357,Water Tanker
0290,900358,Generator
0293,900359,Motor Cycle
0294,900360,Lorry
0294,900361,Tipper
0296,900362,Motor Cycle
0299,900363,Flatbed
0302,900364,Low Bed Trailer
0305,900365,Ppl-Co 550 Fa
0307,900366,Grader
0307,900367,12-G
0416,900368,Komatsu Grader
0308,900369,Laredo Jeep.
0308,900370,Laredo.
0308,900371,Limited.
0308,900372,Grand Jeep Station
0310,900373,D/C Pickup
0310,900374,Pickup
0313,900375,Grove
0313,900376,Crane 45T
0313,900377,Hydraulic Crane
0314,900378,D/C Pick/Up
0315,900379,Norinco Excavator
0317,900380,Diamler D/Decker Bus
0318,900381,Forklift
0347,900382,Jeep.
0320,900383,D/C Pick Up
0320,900384,Pickup
0320,900385,Station
0321,900386,Shovel
0322,900387,16.5 Kva Generator
0324,900388,Excavator Loader
0324,900389,Shovel
0324,900390,Tractor Shovel
0325,900391,Trailer 8000 Ig(Single
0326,900392,Motor Cycle
0326,900393,Harli Difedson Motor Cycle
0328,900394,Hercules F/Lift Truck
0329,900395,Tanker
0331,900396,Honda Motor Cycle
0331,900397,Magistic Motor Cycle
0331,900398,Motor Cycle
0335,900399,4 Runner Station.
0337,900400,Hydraulic Excavators
0339,900401,Caravan
0340,900402,Saloon
0341,900403,4/W Drive Agr.Tractor
0341,900404,Agricultural Tractor
0345,900405,Refrigerated Trcuk
0346,900406,HKA 30.70 L
0348,900407,FR 450 Rally
0349,900408,Dumper
0354,900409,H100 Mini Bus
0351,900410,GV650P
0352,900411,Excavator
0353,900412,Challanger F/L Truck
0353,900413,Challanger Fork Lift
0353,900414,Challenger F.L.Truck
0353,900415,Fork Lift
0356,900416,Pick Up
0357,900417,Caravan Bus
0357,900418,Caravan Bus
0357,900419,Coupe
0357,900420,Saloon
0357,900421,Station
0358,900422,Agricultral Tractor
0361,900423,Ingersole
0362,900424,Drum Compactor
0362,900425,R.V.Drum Compactor
0362,900426,R.Viberating Roller
0362,900427,Roller
0362,900428,Viberating Roller
0363,900429,Rubber Roller.
0363,900430,Steel Roller.
0364,900431,Saloon
0366,900432,Coupe
0368,900433,Diesel
0369,900434,Lorry
0371,900435,Cement Bulker
0373,900436,Case Shovel
0374,900437,Pickup
0377,900438,Jameelat
0381,900439,Chassis
0382,900440,Case 1835 Uni Loader
0382,900441,Case Uni Loader
0383,900442,Jifaning
0385,900443,Jinbie Pickup
0386,900444,Manlift
0389,900445,Deere Loading Shovel.
0389,900446,Motor Grader
0391,900447,400 Series Rd. Sweeper
0391,900448,Dumper
0392,900449,Road Sweeper.
0393,900450,Crane
0393,900451,Jon's Mollers T. Roller
0398,900452,Truck Mixer
0398,900453,Tipper
0398,900454,Lorry.
0399,900455,Forklift
0401,900456,Kama3 Tanker
0404,900457,Downtown 300I
0405,900458,Crane
0405,900459,Hydraulic Crane
0405,900460,Hydraulic Truck Crane
0408,900461,Low Bed Trailer
0410,900462,Mani
0412,900463,Trailer
0412,900464,Winch
0413,900465,Tanker
0414,900466,Crane
0170,900467,Shovel
0414,900468,Tractor/Shovel
0414,900469,Wheel Loader.
0415,900470,Low Bed Trailer
0417,900471,Hydraulic Platform
0418,900472,KR 806 Excavator
0419,900473,Low Bed Trailers.
0420,900474,Crane
0421,900475,Motor Cycle
0422,900476,Cable Trailer
0423,900477,Mixer
0425,900478,4x4 Station Wagon
0425,900479,Jeep
0425,900480,Jeep
0426,900481,Dump Truck
0428,900482,Coupe
0428,900483,Jeep
0428,900484,Sport
0431,900485,Forklift.
0430,900486,Fork Lift Truck
0432,900487,Coupe
0432,900488,Hatchback
0432,900489,K
0432,900490,Fulvia
0432,900491,Van
0433,900492,Yard Cable Trailer
0436,900493,Bagnall Forklift
0436,900494,Bagnall Tractor
0436,900495,Fork Lift Truck
0380,900496,Laredo Station.
0437,900497,Lorry.
0438,900498,Bus
0440,900499,B.O.Towing Tractor
0441,900500,Shovel
0442,900501,Loader
0446,900502,C400 Saloon
0447,900503,Truck Mounted Crane
0448,900504,Shovel
0452,900505,Linde Side Loading Truck
0452,900506,Loading Truck
0453,900507,4wd
0453,900508,Dumper
0454,900509,Crane
0454,900510,Crane-Mech Tire
0456,900511,Excavator
0458,900512,Crane
0461,900513,Trailer.
0461,900514,Triler
0462,900515,Rogers
0429,900516,Coupe
0466,900517,Carvan
0467,900518,Tractor Dowdswell Plough
0467,900519,Tractor/Chisal Plough
0468,900520,With Tipping Trailer
0469,900521,M.G Magnette Saloon
0470,900522,Coupe
0472,900523,Ma.Na.Ro. Trailer
0473,900524,Fork Lift Truck
0477,900525,Classic
0474,900526,Mak Trailer
0484,900527,350
0485,900528,S/Prop. Boom Lift
0485,900529,Tractor
0485,900530,-Liner Roughrider Dumper
0486,900531,Azura MC210
0491,900532,Matbro
0491,900533,Fork Lift Truck
0491,900534,Telescopic Handler.
0492,900535,Pick Up
0495,900536,929l Station Wagon
0494,900537,3200 Gt Coupe
0497,900538,Smart
0500,900539,Saloon
0500,900540,Mezratti Coupe
0501,900541,Tractor
0501,900542,135 Tractor
0501,900543,600  Shovel
0502,900544,Michigan
0502,900545,Tractor Shovel
0503,900546,Truck
0504,900547,Cooper
0509,900548,Truck
0510,900549,Mobicar
0513,900550,Mobile Batch Plant
0514,900551,Montgomerie Towing Tractor
0514,900552,Ind.Towing Tract.
0515,900553,Jeep
0516,900554,Crane
0516,900555,Cycles
0516,900556,Grader
0517,900557,Brutale Dragster 800
0518,900558,Box
0012,900559,Trailer.
0534,900560,4series T.Tractor
0534,900561,Industrial T.Tractor
0520,900562,Mobile Carane
0521,900563,Int. Suption Tanker
0523,900564,Andes
0523,900565,Andes C41-B-Qp 1073
0523,900566,C45 Qp 1035
0524,900567,Bus
0525,900568,Excavator
0527,900569,Kioleides.
0529,900570,Straddle Carrier
0530,900571,Forklift.
0530,900572,Hydruallic Dumper
0530,900573,Shovel
0530,900574,Zl40b Wheel Loader
0531,900575,Motor Cycle.
0532,900576,Towing Tractor
0535,900577,Excavator
0535,900578,Crawler Tractor Shovel
0535,900579,O+K/Ah23 Crane.
0539,900580,N Koppel Excavator
0540,900581,Kopel Excavator
0542,900582,Line Winch.
0545,900583,P & H Crane Mech Tire
0544,900584,Terex Aerials A.W.P.
0545,900585,Crane
0545,900586,Nissan Crane
0545,900587,Shovel
0545,900588,Truck Mounted Crane
0574,900589,Water Car
0575,900590,Finisher
0578,900591,Carrier Truck
0579,900592,Kancil Saloon
0580,900593,Truck
0580,900594,Car Carrier
0581,900595,Crane
0581,900596,Forklift
0583,900597,29 Kva Generator
0584,900598,Bicycle
0586,900599,Crane
0589,900600,Towing Tractor
0590,900601,Flasher
0591,900602,Combine S.P.Harveste
0593,900603,Rubber Roller.
0594,900604,90  - Excavator
0594,900605,Crane
0594,900606,Excavator
0594,900607,Flasher
0594,900608,Tower Crane
0595,900609,Trailer
0597,900610,Motor Cycle
0598,900611,10t Roller.
0601,900612,Boxstar
0602,900613,Welding Machine
0603,900614,Saloon
0604,900615,Crane
0605,900616,Unit
0607,900617,Mover
0608,900618,Property Damage
0610,900619,Compector Roller.
0611,900620,Pump
0612,900621,Concrete Pump
0613,900622,K7
0615,900623,R.Mercury Air Craft Tug
0616,900624,Roller
0617,900625,Box
0620,900626,Crane.
0621,900627,Compector Roller - 400a.
0623,900628,Truck
0624,900629,Blood Bank Van
0626,900630,Collector
0626,900631,Trailer
0627,900632,Mercury Air Tug
0627,900633,Mercury Tow.Tractor
0627,900634,Towing Tractor
0628,900635,Saloon
0631,900636,Jeep
0632,900637,4x4 Elec. Workshop
0632,900638,6x6 Elec. Workshop
0633,900639,Electrical Forklift
0633,900640,Fork Lift
0635,900641,Dump Truck
0636,900642,Crane
0637,900643,Harison Hyd. Plat. Truck
0638,900644,Marking Machine & P.Htr.
0639,900645,Sport
0640,900646,Crusader Dumper
0640,900647,4wd
0640,900648,Dumper
0641,900649,Drill
0642,900650,Jeep
0643,900651,Roller
0645,900652,Tractor
0646,900653,25 Seater Bus
0647,900654,Fire Truck
0649,900655,75 Saloon
0649,900656,Hatchback
0649,900657,Saloon
0649,900658,Station
0649,900659,Sterling Saloon.
0650,900660,Roller.
0651,900661,Roller
0652,900662,Bucyrus
0652,900663,Bucyrus Crane.
0653,900664,Boomerang
0653,900665,Flat Bed
0656,900666,Saehan Bird Saloon
0655,900667,MG360
0656,900668,Saloon
0657,900669,Tyre Roller.
0657,900670,Vibrating Roller
0658,900671,Forklift
0658,900672,Hydroskip Dumper
0658,900673,Jack Lift
0658,900674,Multipurpose Jack Lift
0659,900675,Excavator
0659,900676,Pickup
0659,900677,Poclain
0659,900678,Shovel
0659,900679,Tadano Crane
0659,900680,Truck Crane
0660,900681,Multipurpose Jack Lift
0662,900682,Mini Bus
0663,900683,Box
0663,900684,Korando
0663,900685,Mosso Station
0663,900686,Chairman Saloon
0664,900687,D/C Pickup
0664,900688,Pickup
0666,900689,Sanyung
0667,900690,Half Lorry
0667,900691,Long Body Pick-Up
0667,900692,Lorry
0667,900693,Pickup
0667,900694,Water Tanker
0668,900695,Head Trailer
0673,900696,Trailer.
0675,900697,Motor Cycle
0676,900698,Paver Finisher
0677,900699,Tanker
0679,900700,Road Sweeper.
0681,900701,Saloon
0682,900702,Boom Lift
0682,900703,Harvester
0688,900704,Tank Box
0691,900705,Dumper.
0692,900706,Shovel
0692,900707,Cat
0692,900708,Caterpillar 950
0693,900709,Cordoba Saloon
0694,900710,Boom
0696,900711,Gloster Crash Rescue.
0696,900712,Gloster Saro Ftp (F-9)
0696,900713,Protector
0697,900714,Axle Cable Trailer
0698,900715,Excavator
0700,900716,Loader
0700,900717,Steer Loader
0701,900718,Loader
0701,900719,Lorry
0703,900720,150
0705,900721,Coupe
0708,900722,Refuller(Helicopter)
0709,900723,Pickup
0710,900724,Climax Jeep
0710,900725,Pick/Up D/C
0711,900726,Roller\Trailer
0663,900727,Musso
0715,900728,Brush
0717,900729,Lorry
0717,900730,Tanker
0719,900731,Pitt Dumper
0719,900732,H/G E.V.Rol/Trailer
0720,900733,Lourry
0722,900734,Suburban
0723,900735,Saloon
0725,900736,Excavator
0725,900737,Forklift
0726,900738,SLK Bus
0727,900739,Towing Tractor
0663,900740,Station
0730,900741,Maxsym
0731,900742,Crane.
0731,900743,Hydraulic Crane
0731,900744,Truck Mounted Crane.
0732,900745,180 Tractor
0733,900746,Trailer
0734,900747,Saloon
0736,900748,Roller
0737,900749,Hydraulic Truck Crane
0737,900750,R.Terrein Hyd:Crane
0738,900751,Tandum
0739,900752,Trailer
0740,900753,Truck
0740,900754,Tanker
0741,900755,Sweeper.
0742,900756,Trailer
0742,900757,Trailer -4ton
0744,900758,Mixer
0745,900759,Van
0746,900760,Tcm
0746,900761,Brank Forklift.
0746,900762,Charging Machine
0746,900763,Fork Lift
0746,900764,Fork Lift Truck
0751,900765,Roller
0753,900766,Road Sweeper.
0753,900767,Sweeper
0753,900768,Vaccum Sweeper
0754,900769,Tractor\Shovel
0755,900770,Mixer
0757,900771,4wd
0757,900772,Dumper
0758,900773,Mini Loader
0759,900774,Winch
0760,900775,Dumper
0762,900776,A-Lift
0762,900777,A-Lift 1340kg
0763,900778,Mini Van
0763,900779,Pick Up
0764,900780,Tipper
0768,900781,Motorcycle
0770,900782,Hydraulic Crane.
0772,900783,Bus
0773,900784,Cherry Picker
0774,900785,Tractor
0774,900786,Trailer
0775,900787,lux Crew Cabin Pick-Up
0778,900788,Tractor
0778,900789,Loader Excavator
0778,900790,With Refuse Trailer
0778,900791,With Trailer
0779,900792,Trailer
0779,900793,10000 Ig Brown Tank
0779,900794,10000 Ig Schwelm
0779,900795,Body
0779,900796,Head
0779,900797,Mobile
0779,900798,With Fuel Tanker.
0782,900799,Lowboy
0783,900800,Coupe
0783,900801,Sport
0785,900802,Truck
0785,900803,Crane
0785,900804,Mounted Crane
0785,900805,Mounted Drilling Rig
0785,900806,With Crane.
0786,900807,F/L W.Crane Attachment
0786,900808,Fork Lift Truck
0787,900809,Sport
0789,900810,52-Htl Tractor
0790,900811,Poclain Excavators
0791,900812,Pick-Up
0793,900813,Truck Mounted Crane
0794,900814,Unimag
0794,900815,Unimog 1300l
0794,900816,Unimog 280g
0795,900817,Crane.
0796,900818,Container Stackers
0796,900819,Container Stackers
0797,900820,12 Seater
0798,900821,Pannel Van
0801,900822,Van
0803,900823,Sedan
0805,900824,Vibrator
0807,900825,Amg
0808,900826,Roller
0808,900827,S.V.Drum Compactor
0809,900828,Tipper
0810,900829,Vioger
0815,900830,Saloon
0812,900831,Vw Caddy Kombi
0812,900832,Vw Transporter T4 H. Roof Van
0820,900833,W. Brakedown
0816,900834,3-Sheeled Roller
0816,900835,Stevens Advance Roller
0816,900836,Ste:Adv:3/W Roller
0817,900837,Bowser.
0817,900838,Tank Trailer
0817,900839,Tanker Blumhart
0818,900840,Shovel
0819,900841,Dumper
0821,900842,Com. Jetting Unit
0821,900843,Head Trailer
0821,900844,High Loader
0821,900845,Lorry
0821,900846,Tractor
0821,900847,Truck Unit.
0821,900848,Tesco High Loader
0821,900849,Drainage Succer
0821,900850,Star Refuse Collector
0822,900851,Wheel Laoder
0822,900852,Caterpiller.
0822,900853,Zl 50c
0824,900854,Light Truck
0825,900855,Shovel
0826,900856,Jeep
0827,900857,Cement Mixer.
0828,900858,4wd
0828,900859,Dumper
0828,900860,Roller With Trailer
0828,900861,Cement Mixer
0830,900862,Wirthbia
0833,900863,Compressor
0834,900865,Sahara Jeep
0835,900866,Truck
0836,900867,Fork Lift Truck
0837,900868,Motor Cycle
0837,900869,Xv 1100 Motor Cycle.
0838,900870,YZK1021ED
0839,900871,Yark Trailer
0841,900872,Mini Tractor Shovel
0841,900873,Shovel
0843,900874,Yumsun
0843,900875,Rich
0844,900876,Fork Lift Truck
0784,900877,Triumph Rocket
0800,900883,Various
0804,900884,Trencher
0683,900885,Propelled Vibratory Rolle
0725,900886,Crane
0804,900890,BC2100XL
0821,900899,374 SS
0783,900900,Spit Fire
0523,900901,Crane
0021,900902,Crane
0071,900903,Tractor
0323,900904,Fork Lift
0392,900905,Spraying Equipment
0168,900906,Fork Lift
0536,900907,Cesspit Emptir Trailer
0528,900908,Killing Stainle Steel
0522,900909,Sludge Emptier
0684,900910,Semi Water Tank Trailer
0839,900911,Trailer
0298,900912,Topkick
0785,900913,Plat Form
0183,900914,Crane
0498,900915,LP1519/42
0812,900916,15-45-291-512
0498,900917,Trailer
0306,900918,Crane
0498,900919,Lime Carrier
0799,900920,Saloon
0806,900921,Compactor
0301,900922,Bus
0048,900923,Montego
0061,900924,B H Truck Mounted
0480,900933,Brake Down
0480,900934,Van
0886,900950,Cherry Saloon
0812,900980,Polo
0045,900992,Motor Bike
0241,900993,Vehicle
0347,900994,H3
0246,900995,Bus
0246,900996,Trailer Cement Carrier
0347,900997,H2
0541,900998,Head Trailer
0671,900999,Pick Up
0087,901000,Coupe
0225,901001,Roller
0388,901002,P/UP
0388,901003,Truck asap
0663,901004,Sherman
0860,901005,British Aston Healy
0388,901006,VAN
0034,901042,Refrigerator
0034,901043,Ashok Leyland
0526,901100,Nice Pickup
0386,901101,JLG Stick Boom
0862,901102,Sky Jack Scissor Lift
0012,901103,16m Diesel Articulated Boom
0148,901104,Case Telescopic Handler
0865,901105,Teles Crawler Mounted
0498,901198,Benz 300 CE
0068,901201,Bantom
0096,901235,Blac Lt.Truck
0101,901300,Caravan
0385,901403,Minibus
0252,901414,W/Tanker
0252,901415,Saloon
0430,901487,Boss
0432,901500,Thema
0405,901501,Forklift
0466,901517,Marathon
0477,901526,XUV 500
0494,901537,Coupe
0495,901540,Mazada
0495,901541,E2600
0495,901542,Santa
0495,901543,323
0495,901544,Coronos
0495,901545,1.6 Auto
0495,901546,121
0495,901547,1600B
0495,901548,1983
0495,901549,E2000
0495,901550,323 LX
0495,901551,323 GLX
0495,901552,323 Lintis
0495,901553,3.5
0495,901554,3500T
0495,901555,52600
0495,901556,6 Ultra
0495,901557,626GLX
0435,901558,Wind
0495,901559,626 LX
0495,901560,6262
0495,901561,929 GLX
0495,901562,9292
0495,901563,B1600
0495,901564,B2000
0495,901565,B2500
0495,901566,Bongo
0495,901567,Bongo Bus
0495,901568,BT50
0495,901569,E200
0495,901570,E2999
0495,901571,E3000
0495,901572,GLX
0495,901573,Landis
0495,901574,Sentia
0495,901575,T2000
0495,901576,T2600
0495,901577,T3500
0495,901578,T3000
0495,901579,T4000
0495,901580,T3500 Diesel
0168,901581,Diesel
0495,901582,BT 50 Pick Up
0535,901601,Haul Truck
0643,901620,Vibratory Roller
0643,901621,Brake Tester
0636,901645,Roller
0636,901646,Diesel Hydraulic
0753,901688,830 II
0753,901689,Rider Sweeper
0753,901690,Scrubber
0753,901691,M20
0456,901698,WA600 Loader
0779,901700,Crew Carrier
0779,901701,Aluminium
0778,901702,Crane 2.5T
0663,901727,Rexton
0705,901728,Hatchback
0229,901729,Flashing Arrow Boards
0041,901730,Fuel Tank Semi-Trailer
0014,901731,Semi Trailer
0696,901732,Gloster Saro FTP (F-10)
0747,901733,Bar Bending Machine
0109,901734,"54"" Sweeper"
0084,901735,Truck Crane
0106,901736,Convertible
0305,901737,Tipping Semi Trailer
0041,901738,Low Bed Semi-Trailer
0041,901739,Drill
0814,901740,Loader
0814,901741,Grader
0298,901742,Mobile Workshop
0188,901743,Loader
0663,901755,Kyron
0663,901756,Rodius
0663,901757,Actyon
0746,901765,Crane
0145,901783,5500
0749,901784,Crane
0169,901785,Veryca Freezer
0771,901786,Crane
0477,901787,Scorpio
0447,901788,Crane
0638,901789,sweeper
0169,901790,Van
0761,901791,Fire Section
0494,901800,Spider Conv.
0064,901801,Bus
0337,901802,Crane
0483,901803,Crane
0480,901804,Prime Mover
0330,901805,Cement Carrier
0029,901806,Minuteman Sweeper
0399,901807,Straddle Carrier
0665,901808,Concrete Pump
0169,901809,Refrigerator
0754,901810,Crane
0579,901811,Station
0685,901812,Crane
0545,901813,Omega 800X3X250
0665,901814,Truck
0754,901820,Finlay Screen
0754,901821,Jaw Crusher
0754,901822,Pegson Crusher
0754,901823,Tunnelling Excavator
0109,901835,Loader
0316,901851,Tanker
0749,901900,Manlift
0064,901901,Pulsar
0759,901902,S135
0905,901903,Crane
0906,901904,Bus
0775,901999,Yaris Hatchback
0353,902000,Diesel
0353,902001,Diesel Lift
0353,902002,H 2.5 XL
0353,902003,H2-00XL
0353,902004,Reach Forklift
0353,902005,Reach Truck
0775,902099,Land Cruiser GXR
0214,902151,Pickup
0779,902700,Flat Bed
0779,902701,With Generator
0504,903000,Cooper S
0504,903001,Cooper S Countryman
0504,903002,Countryman
0504,903003,Cooper Cabrio
0504,903004,Cooper Clubman
0504,903005,Cooper S Clubman
0504,903006,Cooper S Works
0682,908703,Bogie
0682,908704,Bogie 650T
0682,908705,Bogie 50T
0909,909018,THEMA EXECUTIVE 
0910,909019,Shieving Machine
0429,909901,Avantador
0429,909902,Gallardo LP560-4
0429,909903,Aventador Roadster
0429,909904,LP670-4 SV
0429,909905,Murcielago LP640
0429,909906,Murcielago LP641
0429,909907,Huracan Spyder
0474,910000,Mack
0946,910001,Sweeping Machine
0630,910018,Duster
0359,910049,EX35
0820,910050,Bus
0498,910051,Hiab
0498,910052,Maybach 57
0411,910053,Opirus
0728,910054,Truck
0630,910055,Kangoo Van
0359,910056,Coupe
0359,910057,FX50
0161,910058,SSR
0161,910059,Cruze
0702,910060,Octavia Station
0721,910061,Hachback
0618,910062,Sport
0109,910063,Uniloader
0754,910064,Loader
0457,910065,Crane
0831,910066,Sport
0063,910067,Loader
0456,910068,Loader
0748,910069,Forklift
0159,910070,wind Cloud
0159,910071,Tiggo
0579,910072,hatch back
0159,910073,QQ
0159,910074,Oriental Son
0659,910075,Loader
0133,910076,Cement Carrier
0766,910077,Semi Trailer
0659,910078,Crane
0058,910079,Crane
0754,910080,Telelift
0310,910081,Sing St
0251,910082,Crane
0480,910083,Diesel Tanker
0081,910084,Trailer
0374,910085,Pick Up with Drilling Rig
0291,910086,Manlift
0028,910087,Motorcycle
0543,910088,Excavator
0707,910089,Rig
0480,910090,Refrigerator
0153,910091,Bulker
0735,910092,Drilling Rig
0152,910093,Trailer
0670,910094,Spmt
0374,910095,Tractor Head
0360,910096,Ingersoll Forklift
0141,910097,Transit Mixer
0077,910098,BG 40 Excavator
0238,910099,Head Trealer
0310,910100,Bus
0731,910101,Rough Terrain
0390,910102,Tractor
0374,910103,Dump Truck
0654,910104,Station Wagon
0058,910105,Roller
0058,910106,Shovel
0450,910107,MKX
0674,910108,Concrete Pump
0792,910109,Sport
0251,910110,Head Trailer
0731,910111,Forklift
0313,910112,Manlift
0572,910113,Roller
0387,910114,Cherry Picker
0082,910115,Trailer
0310,910116,4X4
0310,910117,Safe
0785,910118,Mounted Concrete Pump
0386,910119,Seissor Lift
0386,910120,Boom Lift
0686,910121,Concrete Pump
0178,910122,Pump
0374,910123,Jac Truck
0450,910124,Montego
0450,910125,Navigator
0390,910126,Pack
0450,910127,Town Car
0390,910128,Deere Gator
0659,910129,Reefer
0480,910130,MAN Transit Mixer
0480,910131,Foam Tanker
0480,910132,Truck + Crane
0480,910133,Trailer
0480,910134,Tipper / Trailer
0868,910135,Loadking Hydraulic Goose
0869,910136,Crusher
0870,910137,ROAD TRAIN
0188,910138,Cement Pump
0498,910139,Hydrant Pit Cleaner
0871,910140,TEMSA BUS
0872,910141,UZOTOYOL MINI BUS
0873,910142,McCloskey Deck Tracked S Plant
0874,910143,IMPACT CRUSHER
0875,910144,Grand Tiger
0104,910145,X1
0814,910146,Chassis With Mixer
0601,910147,Sport
0506,910148,Canter P/Up+Cargo Box
0877,910149,Lift
0385,910150,Jinbei Truck
0879,910151,Beach Tech
0411,910152,Kia Mohave
0880,910153,Grand Tiger P/Up
0411,910154,Quoris
0421,910160,KTM X-BOW
0457,910165,Locatelli
0457,910166,35T
0882,910167,Zonda
0883,910168,Screen
0506,910169,Tail Lift
0748,910170,Merlo Telehandler
0886,910171,Eastar Crossover
0885,910172,AS PER LIST ATTACHED
0886,910173,Riich
0044,910174,Q5
0886,910175,Tiggo
0886,910176,P5
0886,910177,A11
0886,910178,B11
0886,910179,S11-QQ
0886,910180,V5 Crossover
0480,910191,MAN
0480,910192,Cement Mixer
0887,910195,DCY Transporter
0845,910196,Bus
0268,910197,Rapid Intervention
0498,910198,Foam Truck
0498,910199,Rescue Vehicle
0528,910200,Commander
9997,910201,C.N.F. Foam Pumper
0372,910202,Self Loader
0372,910203,Hilift
0528,910204,High Lift
0528,910205,Self Loader
0511,910206,Mob Medical Clinic
0637,910207,Self Loader
0669,910208,Self Loader
0669,910209,Foam Tender
0498,910210,High Lift
0506,910211,Breakdown
0388,910212,Refrigerator
0888,910213,COACH
0889,910214,CG 150
0271,910215,Foton Tractor Head
0271,910216,Foton Boom Truck
0892,910217,VACCUM TRUCK
0365,910218,International Self Loader
9996,910219,Schmidt
0257,910220,458 Italia
0846,910223,Empty Container Handler
0402,910225,KAMAZ LORRY
0528,910226,Juke
0894,910227,Pick /Up
0895,910228,Koenigsegg CCX
9996,910229,Screen
0498,910230,Hooklift
0669,910231,Fire Truck
0450,910235,MKT
0450,910236,MKS 
0450,910238,MKZ
0450,910239,MKC
0895,910240,Coupe
0151,910301,Road Spyder
0498,910338,Sprinter
0498,910339,Truck + Crane
0498,910340,GLK 250
0498,910341,Viano
0498,910342,Mobile Workshop
0498,910343,S320
0498,910344,AMG A45
0498,910345,GL 400
0498,910346,E400
0498,910347,GL63
0498,910348,ML 400
0498,910349,AMG
0498,910350,B200
0498,910351,C 180K
0498,910352,C200K
0498,910353,CLC 200
0498,910354,CLC 350
0498,910355,CLK350
0498,910356,CLK350 Cabrio
0498,910357,CLK500
0498,910358,CLK63 AMG
0498,910359,CLK63 AMG Cabrio
0498,910360,CLS300
0498,910361,CLC500
0498,910362,CLS63 AMG
0498,910363,E200K
0498,910364,G55 K AMG
0498,910365,GL500
0498,910366,ML350 AMG
0498,910367,ML63 AMG
0498,910368,R63 AMG
0498,910369,SL500
0498,910370,SLR-McLAREN(2008)
0498,910371,S400
0310,910372,Florid
0498,910373,GLC300
0498,910374,ML 320
0498,910375,SL 560
0498,910376,Loader
0498,910377,A250
0498,910378,Gazelle
0498,910379,GLE
0498,910380,GLE 450
0498,910381,GT AMG
0498,910382,GLA 250
0498,910383,GLC 250
0498,910384,GLA
0498,910385,SLK 300
0498,910387,CL550
0498,910388,GLS 500
0498,910389,SLK 250
0498,910390,S550
0498,910391,Non-Drinking Water Tanker
0498,910392,MB V-Class
0498,910393,320 G
0498,910394,E60
0498,910395,G65 AMG
0498,910396,GLE 43 AMG
0498,910397,Atego 1318
0498,910398,1717
0498,910399,1722
0498,910400,C43 AMG
0707,910401,Excavator
0326,910402,Big Dog Pit Bull
0326,910403,Buell Lightning Xb 12s
0326,910404,CVO SOFTAIL DELUXE FLSTNSE
0326,910405,Custom Vehicle Operations
0326,910406,Cvo Softail Convertible Flstse2
0326,910407,F X S T D Softail
0326,910408,FLHTKSE CVO LIMITED
0326,910409,Fld103 Dyna
0326,910410,Flhr Road King
0326,910411,Flhrc Road King
0326,910412,Flhrse Screamin' Eagle
0326,910413,Flhrse5 Anv Se Cvo Road King
0326,910414,Flhrse5 Se Cvo Road King
0326,910415,Flht Electra Glide
0326,910416,Flhtc Electra Glide Classic
0326,910417,Flhtcu Street Glide
0326,910418,Flhtcuse Screamin' Eagle
0326,910419,Flhtcuse7 Se Cvo
0326,910420,Flhtcuse8 Anv Cvo Ultra Classic
0326,910421,Flhtcuse8 Se Cvo Ultra Classic
0326,910422,Flhtcutg Tri Glide
0326,910423,Flhtk Anv Electra Glide
0326,910424,Flhtk Electra Glide Ultra Limited
0326,910425,Flhx Street Glide
0326,910426,Flhx Touring (Trike)
0326,910427,Flhxse3 Se Cvo
0326,910428,Fls Softail Slim
0326,910429,Flstc Anv Heritage Softail
0326,910430,Flstc Heritage Softail
0326,910431,Fxdse Screamin' Eagle
0326,910432,Flstf Fat Boy
0326,910433,Flstfb Anv Fat Boy
0326,910434,Flstfb Fat Boy Low Special
0326,910435,Flsti Heritage Softail
0326,910436,Flstn Softail
0326,910437,Flstsb Softail Crossbones
0326,910438,Flstsci Softail Springer Classic
0326,910439,Flstse2 Se Cvo Softail Convertible
0326,910440,Flstse3 Cvo Softail Convertible
0326,910441,Fltruse
0326,910442,Fltrxse2 Anv Cvo Road Glide
0326,910443,Fltrxse2 Se Cvo Road Glide
0326,910444,Fxcw Rocker
0326,910445,Fxdb Dyna
0326,910446,Fxdc Anv Dyna
0326,910447,Fxdc Dyna
0326,910448,Fxdf Dyna
0326,910449,Fxdf Fat Bob
0326,910450,Fxdl Dyna
0326,910451,Fxdwg Dyna Wide Glide
0326,910452,Fxs Softail Blackline Tc96
0326,910453,Fxsbse Se Cvo Softail
0326,910454,Fxstb Night Train
0326,910455,Fxstc Softail
0326,910456,Fxstdse
